Bit Widths,Accuracy,Std. Dev.,Average Bit Width,Estimated Bit Operation Precision
"[8, 8, 8, 2, 2, 8, 8, 2, 4]",77.00000405311584,0.8831775389962014,5.555555555555555,4.000722016
"[8, 8, 8, 2, 2, 8, 8, 2, 8]",78.56667041778564,0.5312463059669269,6.0,4.001517856
"[8, 8, 8, 2, 2, 8, 8, 4, 2]",67.96666979789734,2.1013220707582234,5.555555555555555,4.000324096
"[8, 8, 8, 2, 2, 8, 8, 4, 4]",77.23333636919658,0.41899553758664326,5.777777777777778,4.000722016
"[8, 8, 8, 2, 2, 8, 8, 4, 8]",78.7000060081482,0.6377044175470827,6.222222222222222,4.001517856
"[8, 8, 8, 2, 2, 8, 8, 8, 2]",64.80000416437785,1.1575844056550275,6.0,4.000324096
"[8, 8, 8, 2, 2, 8, 8, 8, 4]",76.90000136693318,0.9416299075714916,6.222222222222222,4.000722016
"[8, 8, 8, 2, 2, 8, 8, 8, 8]",78.96666924158733,0.32998373293481165,6.666666666666667,4.001517856
"[8, 8, 8, 2, 4, 2, 2, 2, 2]",65.50000111262004,1.805546761157172,4.222222222222222,3.992583584
"[8, 8, 8, 2, 4, 2, 2, 2, 4]",72.23333716392517,0.7408708324478376,4.444444444444445,3.992981504
"[8, 8, 8, 2, 4, 2, 2, 2, 8]",70.80000241597493,0.0816510402473371,4.888888888888889,3.993777344
"[8, 8, 8, 2, 4, 2, 2, 4, 2]",67.06666946411133,4.619044077242098,4.444444444444445,3.992583584
"[8, 8, 8, 2, 4, 2, 2, 4, 4]",70.43333848317464,1.438362291604099,4.666666666666667,3.992981504
"[8, 8, 8, 2, 4, 2, 2, 4, 8]",71.70000473658244,1.4165700221299453,5.111111111111111,3.993777344
"[8, 8, 8, 2, 4, 2, 2, 8, 2]",66.80000424385071,3.967366586905071,4.888888888888889,3.992583584
"[8, 8, 8, 2, 4, 2, 2, 8, 4]",71.36666973431905,2.2425176099690023,5.111111111111111,3.992981504
"[8, 8, 8, 2, 4, 2, 2, 8, 8]",69.9666698773702,0.7845734303475522,5.555555555555555,3.993777344
"[8, 8, 8, 2, 4, 2, 4, 2, 2]",67.36666957537334,1.6977102020741712,4.444444444444445,3.995009952
"[8, 8, 8, 2, 4, 2, 4, 2, 4]",69.93333697319031,0.7586540501155408,4.666666666666667,3.995407872
"[8, 8, 8, 2, 4, 2, 4, 2, 8]",70.43333450953166,1.5755069502121695,5.111111111111111,3.996203712
"[8, 8, 8, 2, 4, 2, 4, 4, 2]",65.23333589235942,2.5850003587932657,4.666666666666667,3.995009952
"[8, 8, 8, 2, 4, 2, 4, 4, 4]",69.43333745002747,2.732927478727016,4.888888888888889,3.995407872
"[8, 8, 8, 2, 4, 2, 4, 4, 8]",71.76667054494222,0.20548039972922458,5.333333333333333,3.996203712
"[8, 8, 8, 2, 4, 2, 4, 8, 2]",60.733336210250854,3.602159433203133,5.111111111111111,3.995009952
"[8, 8, 8, 2, 4, 2, 4, 8, 4]",70.83333730697632,0.4921618333495138,5.333333333333333,3.995407872
"[8, 8, 8, 2, 4, 2, 4, 8, 8]",71.70000473658244,2.3790745514132965,5.777777777777778,3.996203712
"[8, 8, 8, 2, 4, 2, 8, 2, 2]",66.1666711171468,3.8421630221520537,4.888888888888889,3.999862688
"[8, 8, 8, 2, 4, 2, 8, 2, 4]",72.93333609898885,0.8219209542955114,5.111111111111111,4.000260608
"[8, 8, 8, 2, 4, 2, 8, 2, 8]",71.833336353302,0.8806561127496074,5.555555555555555,4.001056448
"[8, 8, 8, 2, 4, 2, 8, 4, 2]",67.7333374818166,2.0981456014213857,5.111111111111111,3.999862688
"[8, 8, 8, 2, 4, 2, 8, 4, 4]",71.86666925748189,0.6599652581761851,5.333333333333333,4.000260608
"[8, 8, 8, 2, 4, 2, 8, 4, 8]",71.90000414848328,0.6377044175470827,5.777777777777778,4.001056448
"[8, 8, 8, 2, 4, 2, 8, 8, 2]",64.86666997273763,2.798014981684442,5.555555555555555,3.999862688
"[8, 8, 8, 2, 4, 2, 8, 8, 4]",70.9000031153361,0.7788880167859031,5.777777777777778,4.000260608
"[8, 8, 8, 2, 4, 2, 8, 8, 8]",72.00000286102295,0.0816486068858174,6.222222222222222,4.001056448
"[8, 8, 8, 2, 4, 4, 2, 2, 2]",68.93333594004314,2.595294597272384,4.444444444444445,3.995009952
"[8, 8, 8, 2, 4, 4, 2, 2, 4]",76.200004418691,2.146313790418582,4.666666666666667,3.995407872
"[8, 8, 8, 2, 4, 4, 2, 2, 8]",80.33333619435628,0.36817881713422174,5.111111111111111,3.996203712
"[8, 8, 8, 2, 4, 4, 2, 4, 2]",66.8333351612091,2.1060764239965293,4.666666666666667,3.995009952
"[8, 8, 8, 2, 4, 4, 2, 4, 4]",79.06666994094849,0.9392668885480371,4.888888888888889,3.995407872
"[8, 8, 8, 2, 4, 4, 2, 4, 8]",79.30000424385071,1.1860290961065587,5.333333333333333,3.996203712
"[8, 8, 8, 2, 4, 4, 2, 8, 2]",67.26667086283366,4.66857306777711,5.111111111111111,3.995009952
"[8, 8, 8, 2, 4, 4, 2, 8, 4]",78.46666971842448,0.7408691340123543,5.333333333333333,3.995407872
"[8, 8, 8, 2, 4, 4, 2, 8, 8]",80.5666704972585,0.6599652581761851,5.777777777777778,3.996203712
"[8, 8, 8, 2, 4, 4, 4, 2, 2]",68.80000432332356,3.9908230024708953,4.666666666666667,3.99743632
"[8, 8, 8, 2, 4, 4, 4, 2, 4]",77.73333787918091,0.6128236067181014,4.888888888888889,3.99783424
"[8, 8, 8, 2, 4, 4, 4, 2, 8]",80.20000259081523,0.1632996471271114,5.333333333333333,3.99863008
"[8, 8, 8, 2, 4, 4, 4, 4, 2]",67.20000306765239,7.531710399732484,4.888888888888889,3.99743632
"[8, 8, 8, 2, 4, 4, 4, 4, 4]",77.66667207082112,1.2657885171887178,5.111111111111111,3.99783424
"[8, 8, 8, 2, 4, 4, 4, 4, 8]",79.70000505447388,0.0816486068858174,5.555555555555555,3.99863008
"[8, 8, 8, 2, 4, 4, 4, 8, 2]",69.9666698773702,2.8686042344148586,5.333333333333333,3.99743632
"[8, 8, 8, 2, 4, 4, 4, 8, 4]",79.06666994094849,1.3224569812626703,5.555555555555555,3.99783424
"[8, 8, 8, 2, 4, 4, 4, 8, 8]",79.63333527247111,0.38586175461211936,6.0,3.99863008
"[8, 8, 8, 2, 4, 4, 8, 2, 2]",68.26667189598083,2.8778851394764384,5.111111111111111,4.002289056
"[8, 8, 8, 2, 4, 4, 8, 2, 4]",77.30000416437785,1.3140255457550245,5.333333333333333,4.002686976
"[8, 8, 8, 2, 4, 4, 8, 2, 8]",80.13333678245544,0.5249344174247969,5.777777777777778,4.003482816
"[8, 8, 8, 2, 4, 4, 8, 4, 2]",72.96666900316875,0.9285601017402176,5.333333333333333,4.002289056
"[8, 8, 8, 2, 4, 4, 8, 4, 4]",77.8000036875407,1.1045341129836865,5.555555555555555,4.002686976
"[8, 8, 8, 2, 4, 4, 8, 4, 8]",79.40000494321187,0.2828418807768084,6.0,4.003482816
"[8, 8, 8, 2, 4, 4, 8, 8, 2]",72.23333517710368,0.4496910588858385,5.777777777777778,4.002289056
"[8, 8, 8, 2, 4, 4, 8, 8, 4]",78.13333868980408,0.1699678563935886,6.0,4.002686976
"[8, 8, 8, 2, 4, 4, 8, 8, 8]",79.53333655993144,0.3299841343392281,6.444444444444445,4.003482816
"[8, 8, 8, 2, 4, 8, 2, 2, 2]",67.06667145093282,2.451303612724011,4.888888888888889,3.999862688
"[8, 8, 8, 2, 4, 8, 2, 2, 4]",76.40000383059184,1.5747997196973929,5.111111111111111,4.000260608
"[8, 8, 8, 2, 4, 8, 2, 2, 8]",78.03333600362141,3.4931693737854785,5.555555555555555,4.001056448
"[8, 8, 8, 2, 4, 8, 2, 4, 2]",68.16667119661967,2.2425191456634423,5.111111111111111,3.999862688
"[8, 8, 8, 2, 4, 8, 2, 4, 4]",78.90000343322754,0.7071061068369714,5.333333333333333,4.000260608
"[8, 8, 8, 2, 4, 8, 2, 4, 8]",80.50000468889873,0.43204933574862003,5.777777777777778,4.001056448
"[8, 8, 8, 2, 4, 8, 2, 8, 2]",68.50000222524007,2.662079296991676,5.555555555555555,3.999862688
"[8, 8, 8, 2, 4, 8, 2, 8, 4]",80.33333619435628,0.9463383842874478,5.777777777777778,4.000260608
"[8, 8, 8, 2, 4, 8, 2, 8, 8]",78.80000273386638,2.146315549228535,6.222222222222222,4.001056448
"[8, 8, 8, 2, 4, 8, 4, 2, 2]",67.90000200271606,2.021550283245261,5.111111111111111,4.002289056
"[8, 8, 8, 2, 4, 8, 4, 2, 4]",78.46667170524597,0.9177270403149074,5.333333333333333,4.002686976
"[8, 8, 8, 2, 4, 8, 4, 2, 8]",79.83333667119344,0.24944539329974538,5.777777777777778,4.003482816
"[8, 8, 8, 2, 4, 8, 4, 4, 2]",67.00000365575154,1.8018496449685169,5.333333333333333,4.002289056
"[8, 8, 8, 2, 4, 8, 4, 4, 4]",78.03333600362141,0.6548973667682423,5.555555555555555,4.002686976
"[8, 8, 8, 2, 4, 8, 4, 4, 8]",78.96667122840881,1.6977119965254626,6.0,4.003482816
"[8, 8, 8, 2, 4, 8, 4, 8, 2]",67.20000306765239,1.7907187117232168,5.777777777777778,4.002289056
"[8, 8, 8, 2, 4, 8, 4, 8, 4]",78.36667100588481,0.7039576022618765,6.0,4.002686976
"[8, 8, 8, 2, 4, 8, 4, 8, 8]",80.06667097409566,0.04714265495438534,6.444444444444445,4.003482816
"[8, 8, 8, 2, 4, 8, 8, 2, 2]",70.13333638509114,2.0499328971888313,5.555555555555555,4.007141792
"[8, 8, 8, 2, 4, 8, 8, 2, 4]",78.43333880106609,0.8379863332823544,5.777777777777778,4.007539712
"[8, 8, 8, 2, 4, 8, 8, 2, 8]",79.43333784739177,0.47842451367696803,6.222222222222222,4.008335552
"[8, 8, 8, 2, 4, 8, 8, 4, 2]",69.86666917800903,2.123413894468693,5.777777777777778,4.007141792
"[8, 8, 8, 2, 4, 8, 8, 4, 4]",78.93333633740743,0.6599662616724867,6.0,4.007539712
"[8, 8, 8, 2, 4, 8, 8, 4, 8]",79.83333667119344,0.16996512885798246,6.444444444444445,4.008335552
"[8, 8, 8, 2, 4, 8, 8, 8, 2]",71.43333752950032,4.3399951294414185,6.222222222222222,4.007141792
"[8, 8, 8, 2, 4, 8, 8, 8, 4]",78.16667159398396,0.26246632556890703,6.444444444444445,4.007539712
"[8, 8, 8, 2, 4, 8, 8, 8, 8]",80.20000457763672,0.0816486068858174,6.888888888888889,4.008335552
"[8, 8, 8, 2, 8, 2, 2, 2, 2]",71.26666903495789,3.3209782149600606,4.666666666666667,4.006218976
"[8, 8, 8, 2, 8, 2, 2, 2, 4]",73.1333355108897,1.901460943380997,4.888888888888889,4.006616896
"[8, 8, 8, 2, 8, 2, 2, 2, 8]",72.53333727518718,1.3274871048248311,5.333333333333333,4.007412736
"[8, 8, 8, 2, 8, 2, 2, 4, 2]",66.13333622614543,0.9533565952782481,4.888888888888889,4.006218976
"[8, 8, 8, 2, 8, 2, 2, 4, 4]",73.13333749771118,0.6548950408577723,5.111111111111111,4.006616896
"[8, 8, 8, 2, 8, 2, 2, 4, 8]",70.43333848317464,0.9568472277815966,5.555555555555555,4.007412736
"[8, 8, 8, 2, 8, 2, 2, 8, 2]",65.36666949590047,1.4383618311684292,5.333333333333333,4.006218976
"[8, 8, 8, 2, 8, 2, 2, 8, 4]",73.03333679835002,1.065623014715914,5.555555555555555,4.006616896
"[8, 8, 8, 2, 8, 2, 2, 8, 8]",71.50000333786011,2.021550283245261,6.0,4.007412736
"[8, 8, 8, 2, 8, 2, 4, 2, 2]",64.03333743413289,7.113054882201967,4.888888888888889,4.008645344
"[8, 8, 8, 2, 8, 2, 4, 2, 4]",73.06666970252991,1.6819286931963928,5.111111111111111,4.009043264
"[8, 8, 8, 2, 8, 2, 4, 2, 8]",73.53333632151286,1.0338722505466273,5.555555555555555,4.009839104
"[8, 8, 8, 2, 8, 2, 4, 4, 2]",66.8666700522105,1.621385192084306,5.111111111111111,4.008645344
"[8, 8, 8, 2, 8, 2, 4, 4, 4]",71.10000252723694,0.40824790112795367,5.333333333333333,4.009043264
"[8, 8, 8, 2, 8, 2, 4, 4, 8]",73.16667040189107,1.6357134384136498,5.777777777777778,4.009839104
"[8, 8, 8, 2, 8, 2, 4, 8, 2]",66.8666700522105,1.922382318516494,5.555555555555555,4.008645344
"[8, 8, 8, 2, 8, 2, 4, 8, 4]",72.83333738644917,1.2762803183857387,5.777777777777778,4.009043264
"[8, 8, 8, 2, 8, 2, 4, 8, 8]",70.96666892369588,2.2305942900471947,6.222222222222222,4.009839104
"[8, 8, 8, 2, 8, 2, 8, 2, 2]",68.63333582878113,1.6438444870299336,5.333333333333333,4.01349808
"[8, 8, 8, 2, 8, 2, 8, 2, 4]",72.43333458900452,0.946338034369687,5.555555555555555,4.013896
"[8, 8, 8, 2, 8, 2, 8, 2, 8]",74.3666688601176,2.0072086279446912,6.0,4.01469184
"[8, 8, 8, 2, 8, 2, 8, 4, 2]",65.43333729108174,2.2216120265473944,5.555555555555555,4.01349808
"[8, 8, 8, 2, 8, 2, 8, 4, 4]",75.13333757718404,1.1323507467282592,5.777777777777778,4.013896
"[8, 8, 8, 2, 8, 2, 8, 4, 8]",71.56667113304138,0.5436506460728965,6.222222222222222,4.01469184
"[8, 8, 8, 2, 8, 2, 8, 8, 2]",67.63333876927693,4.263280289106043,6.0,4.01349808
"[8, 8, 8, 2, 8, 2, 8, 8, 4]",70.9000031153361,0.4546054482075727,6.222222222222222,4.013896
"[8, 8, 8, 2, 8, 2, 8, 8, 8]",70.13333638509114,0.4189928505164566,6.666666666666667,4.01469184
"[8, 8, 8, 2, 8, 4, 2, 2, 2]",71.83333834012349,0.36817881713422174,4.888888888888889,4.008645344
"[8, 8, 8, 2, 8, 4, 2, 2, 4]",75.86666941642761,0.7408708324478376,5.111111111111111,4.009043264
"[8, 8, 8, 2, 8, 4, 2, 2, 8]",79.3333391348521,0.5792715467085275,5.555555555555555,4.009839104
"[8, 8, 8, 2, 8, 4, 2, 4, 2]",65.53333600362141,4.4611905990452625,5.111111111111111,4.008645344
"[8, 8, 8, 2, 8, 4, 2, 4, 4]",77.96667019526164,0.5249354267311244,5.333333333333333,4.009043264
"[8, 8, 8, 2, 8, 4, 2, 4, 8]",79.86666957537334,0.5557788000891578,5.777777777777778,4.009839104
"[8, 8, 8, 2, 8, 4, 2, 8, 2]",68.7000036239624,3.826226816839938,5.555555555555555,4.008645344
"[8, 8, 8, 2, 8, 4, 2, 8, 4]",78.20000449816386,0.8831748394366975,5.777777777777778,4.009043264
"[8, 8, 8, 2, 8, 4, 2, 8, 8]",80.86667060852051,0.38585900844697774,6.222222222222222,4.009839104
"[8, 8, 8, 2, 8, 4, 4, 2, 2]",69.03333465258281,1.8263508295785147,5.111111111111111,4.011071712
"[8, 8, 8, 2, 8, 4, 4, 2, 4]",77.06667184829712,1.195360863510253,5.333333333333333,4.011469632
"[8, 8, 8, 2, 8, 4, 4, 2, 8]",79.26667133967082,0.6018495072674457,5.777777777777778,4.012265472
"[8, 8, 8, 2, 8, 4, 4, 4, 2]",72.70000378290813,0.6976134078849321,5.333333333333333,4.011071712
"[8, 8, 8, 2, 8, 4, 4, 4, 4]",77.36666997273763,0.4988886625945815,5.555555555555555,4.011469632
"[8, 8, 8, 2, 8, 4, 4, 4, 8]",80.2666703859965,0.2624680918604382,6.0,4.012265472
"[8, 8, 8, 2, 8, 4, 4, 8, 2]",68.23333501815796,3.827387111557088,5.777777777777778,4.011071712
"[8, 8, 8, 2, 8, 4, 4, 8, 4]",78.6666711171468,1.132352793756628,6.0,4.011469632
"[8, 8, 8, 2, 8, 4, 4, 8, 8]",79.26667133967082,0.4921592766231462,6.444444444444445,4.012265472
"[8, 8, 8, 2, 8, 4, 8, 2, 2]",67.83333619435628,1.0656236362049367,5.555555555555555,4.015924448
"[8, 8, 8, 2, 8, 4, 8, 2, 4]",76.8666684627533,1.3960265395029192,5.777777777777778,4.016322368
"[8, 8, 8, 2, 8, 4, 8, 2, 8]",79.90000446637471,0.21602374816446307,6.222222222222222,4.017118208
"[8, 8, 8, 2, 8, 4, 8, 4, 2]",72.06667065620422,1.1323534371104258,5.777777777777778,4.015924448
"[8, 8, 8, 2, 8, 4, 8, 4, 4]",78.46666971842448,0.6599674658696233,6.0,4.016322368
"[8, 8, 8, 2, 8, 4, 8, 4, 8]",78.7000040213267,0.5354131418950142,6.444444444444445,4.017118208
"[8, 8, 8, 2, 8, 4, 8, 8, 2]",69.86667116483052,1.4659084097570676,6.222222222222222,4.015924448
"[8, 8, 8, 2, 8, 4, 8, 8, 4]",77.83333659172058,0.5249344174247969,6.444444444444445,4.016322368
"[8, 8, 8, 2, 8, 4, 8, 8, 8]",80.266668399175,0.18856219044783917,6.888888888888889,4.017118208
"[8, 8, 8, 2, 8, 8, 2, 2, 2]",71.00000381469727,1.3140275113669893,5.333333333333333,4.01349808
"[8, 8, 8, 2, 8, 8, 2, 2, 4]",79.06666994094849,0.8055372085540299,5.555555555555555,4.013896
"[8, 8, 8, 2, 8, 8, 2, 2, 8]",79.60000236829121,0.2943909382568646,6.0,4.01469184
"[8, 8, 8, 2, 8, 8, 2, 4, 2]",69.9666698773702,3.907541966114342,5.555555555555555,4.01349808
"[8, 8, 8, 2, 8, 8, 2, 4, 4]",78.23333541552226,0.4496910588858385,5.777777777777778,4.013896
"[8, 8, 8, 2, 8, 8, 2, 4, 8]",79.60000435511272,0.6377059753417375,6.222222222222222,4.01469184
"[8, 8, 8, 2, 8, 8, 2, 8, 2]",72.73333668708801,1.2229281821898987,6.0,4.01349808
"[8, 8, 8, 2, 8, 8, 2, 8, 4]",79.53333655993144,0.7039580726545364,6.222222222222222,4.013896
"[8, 8, 8, 2, 8, 8, 2, 8, 8]",81.40000303586324,0.9933121746392609,6.666666666666667,4.01469184
"[8, 8, 8, 2, 8, 8, 4, 2, 2]",69.40000255902608,1.6990199031315847,5.555555555555555,4.015924448
"[8, 8, 8, 2, 8, 8, 4, 2, 4]",78.23333740234375,1.0656255628215676,5.777777777777778,4.016322368
"[8, 8, 8, 2, 8, 8, 4, 2, 8]",79.83333865801494,0.20548039972922458,6.222222222222222,4.017118208
"[8, 8, 8, 2, 8, 8, 4, 4, 2]",72.73333470026652,0.8178558689505436,5.777777777777778,4.015924448
"[8, 8, 8, 2, 8, 8, 4, 4, 4]",77.33333706855774,1.592344164502053,6.0,4.016322368
"[8, 8, 8, 2, 8, 8, 4, 4, 8]",79.43333784739177,0.26246632556890703,6.444444444444445,4.017118208
"[8, 8, 8, 2, 8, 8, 4, 8, 2]",70.13333837191264,2.666249819202832,6.222222222222222,4.015924448
"[8, 8, 8, 2, 8, 8, 4, 8, 4]",78.36667100588481,0.24944539329974538,6.444444444444445,4.016322368
"[8, 8, 8, 2, 8, 8, 4, 8, 8]",79.73333795865376,1.0338703928715236,6.888888888888889,4.017118208
"[8, 8, 8, 2, 8, 8, 8, 2, 2]",70.2666699886322,2.206556773508955,6.0,4.020777184
"[8, 8, 8, 2, 8, 8, 8, 2, 4]",78.03333799044292,0.23570484540222453,6.222222222222222,4.021175104
"[8, 8, 8, 2, 8, 8, 8, 2, 8]",80.20000457763672,0.0816486068858174,6.666666666666667,4.021970944
"[8, 8, 8, 2, 8, 8, 8, 4, 2]",71.60000205039978,1.6391055566631603,6.222222222222222,4.020777184
"[8, 8, 8, 2, 8, 8, 8, 4, 4]",78.50000262260437,0.40824790112795367,6.444444444444445,4.021175104
"[8, 8, 8, 2, 8, 8, 8, 4, 8]",80.43333689371745,0.6128253358206079,6.888888888888889,4.021970944
"[8, 8, 8, 2, 8, 8, 8, 8, 2]",71.13333741823833,3.7366048534046605,6.666666666666667,4.020777184
"[8, 8, 8, 2, 8, 8, 8, 8, 4]",78.66666913032532,0.3299815252436623,6.888888888888889,4.021175104
"[8, 8, 8, 2, 8, 8, 8, 8, 8]",79.83333667119344,0.04713984516448461,7.333333333333333,4.021970944
"[8, 8, 8, 4, 2, 2, 2, 2, 2]",61.90000375111898,2.89942442509584,4.222222222222222,3.985765888
"[8, 8, 8, 4, 2, 2, 2, 2, 4]",70.80000440279643,1.4306162456909117,4.444444444444445,3.986163808
"[8, 8, 8, 4, 2, 2, 2, 2, 8]",71.33333683013916,2.608106527533045,4.888888888888889,3.986959648
"[8, 8, 8, 4, 2, 2, 2, 4, 2]",66.60000284512837,3.8755666129852115,4.444444444444445,3.985765888
"[8, 8, 8, 4, 2, 2, 2, 4, 4]",73.36666981379192,1.5839480551957588,4.666666666666667,3.986163808
"[8, 8, 8, 4, 2, 2, 2, 4, 8]",71.10000252723694,0.77888776169972,5.111111111111111,3.986959648
"[8, 8, 8, 4, 2, 2, 2, 8, 2]",65.06666938463847,6.007958645189066,4.888888888888889,3.985765888
"[8, 8, 8, 4, 2, 2, 2, 8, 4]",74.36667084693909,2.824103069173244,5.111111111111111,3.986163808
"[8, 8, 8, 4, 2, 2, 2, 8, 8]",71.96666995684306,1.322455428810447,5.555555555555555,3.986959648
"[8, 8, 8, 4, 2, 2, 4, 2, 2]",61.36666933695475,3.1478380644079875,4.444444444444445,3.988192256
"[8, 8, 8, 4, 2, 2, 4, 2, 4]",68.16666920979817,2.2231107913642103,4.666666666666667,3.988590176
"[8, 8, 8, 4, 2, 2, 4, 2, 8]",71.36666973431905,1.635711737901087,5.111111111111111,3.989386016
"[8, 8, 8, 4, 2, 2, 4, 4, 2]",60.266669591267906,1.1953630796563304,4.666666666666667,3.988192256
"[8, 8, 8, 4, 2, 2, 4, 4, 4]",73.86667132377625,1.5195029364670594,4.888888888888889,3.988590176
"[8, 8, 8, 4, 2, 2, 4, 4, 8]",73.80000551541646,1.1343127104842683,5.333333333333333,3.989386016
"[8, 8, 8, 4, 2, 2, 4, 8, 2]",64.73333636919658,4.926344792163254,5.111111111111111,3.988192256
"[8, 8, 8, 4, 2, 2, 4, 8, 4]",72.53333727518718,3.861203271664006,5.333333333333333,3.988590176
"[8, 8, 8, 4, 2, 2, 4, 8, 8]",70.43333649635315,2.955597075570673,5.777777777777778,3.989386016
"[8, 8, 8, 4, 2, 2, 8, 2, 2]",66.63333574930827,2.577250846243755,4.888888888888889,3.993044992
"[8, 8, 8, 4, 2, 2, 8, 2, 4]",70.56667009989421,2.1791935723947637,5.111111111111111,3.993442912
"[8, 8, 8, 4, 2, 2, 8, 2, 8]",70.33333579699199,2.088593264074929,5.555555555555555,3.994238752
"[8, 8, 8, 4, 2, 2, 8, 4, 2]",62.7666691939036,2.5772517199395524,5.111111111111111,3.993044992
"[8, 8, 8, 4, 2, 2, 8, 4, 4]",72.50000238418579,3.721109970050076,5.333333333333333,3.993442912
"[8, 8, 8, 4, 2, 2, 8, 4, 8]",71.30000392595927,1.8402901069025497,5.777777777777778,3.994238752
"[8, 8, 8, 4, 2, 2, 8, 8, 2]",61.46667003631592,3.629814840597251,5.555555555555555,3.993044992
"[8, 8, 8, 4, 2, 2, 8, 8, 4]",72.60000109672546,1.6391055566631603,5.777777777777778,3.993442912
"[8, 8, 8, 4, 2, 2, 8, 8, 8]",72.50000238418579,0.77888776169972,6.222222222222222,3.994238752
"[8, 8, 8, 4, 2, 4, 2, 2, 2]",65.46667019526164,2.0548052864822406,4.444444444444445,3.988192256
"[8, 8, 8, 4, 2, 4, 2, 2, 4]",76.8333375453949,1.961857711534652,4.666666666666667,3.988590176
"[8, 8, 8, 4, 2, 4, 2, 2, 8]",76.33333802223206,0.2494432692982272,5.111111111111111,3.989386016
"[8, 8, 8, 4, 2, 4, 2, 4, 2]",63.900003830591835,4.862784562205673,4.666666666666667,3.988192256
"[8, 8, 8, 4, 2, 4, 2, 4, 4]",77.30000217755635,1.55777577848311,4.888888888888889,3.988590176
"[8, 8, 8, 4, 2, 4, 2, 4, 8]",78.26667030652364,0.28674302444947636,5.333333333333333,3.989386016
"[8, 8, 8, 4, 2, 4, 2, 8, 2]",60.70000330607096,6.147086141192876,5.111111111111111,3.988192256
"[8, 8, 8, 4, 2, 4, 2, 8, 4]",77.73333787918091,0.6128236067181014,5.333333333333333,3.988590176
"[8, 8, 8, 4, 2, 4, 2, 8, 8]",76.93333625793457,1.1085523771321957,5.777777777777778,3.989386016
"[8, 8, 8, 4, 2, 4, 4, 2, 2]",69.86667116483052,1.4383650081748443,4.666666666666667,3.990618624
"[8, 8, 8, 4, 2, 4, 4, 2, 4]",75.66667000452678,2.694850424062331,4.888888888888889,3.991016544
"[8, 8, 8, 4, 2, 4, 4, 2, 8]",76.30000313123067,0.5715475482507485,5.333333333333333,3.991812384
"[8, 8, 8, 4, 2, 4, 4, 4, 2]",67.80000329017639,3.4097883468680887,4.888888888888889,3.990618624
"[8, 8, 8, 4, 2, 4, 4, 4, 4]",74.9666690826416,2.931815915945694,5.111111111111111,3.991016544
"[8, 8, 8, 4, 2, 4, 4, 4, 8]",76.86667044957478,0.18856219044783917,5.555555555555555,3.991812384
"[8, 8, 8, 4, 2, 4, 4, 8, 2]",61.333336432774864,7.325906854650886,5.333333333333333,3.990618624
"[8, 8, 8, 4, 2, 4, 4, 8, 4]",77.43333578109741,0.9428081424492951,5.555555555555555,3.991016544
"[8, 8, 8, 4, 2, 4, 4, 8, 8]",76.63333813349406,0.8379863332823543,6.0,3.991812384
"[8, 8, 8, 4, 2, 4, 8, 2, 2]",68.30000281333923,2.499332943615665,5.111111111111111,3.99547136
"[8, 8, 8, 4, 2, 4, 8, 2, 4]",75.5666693051656,1.5627605058327139,5.333333333333333,3.99586928
"[8, 8, 8, 4, 2, 4, 8, 2, 8]",76.80000265439351,2.0412419389896854,5.777777777777778,3.99666512
"[8, 8, 8, 4, 2, 4, 8, 4, 2]",66.70000354448955,1.2355832228344037,5.333333333333333,3.99547136
"[8, 8, 8, 4, 2, 4, 8, 4, 4]",78.16667159398396,1.2552108161030364,5.555555555555555,3.99586928
"[8, 8, 8, 4, 2, 4, 8, 4, 8]",77.53333648045857,0.8806578424014198,6.0,3.99666512
"[8, 8, 8, 4, 2, 4, 8, 8, 2]",63.1000022093455,3.1379408218933125,5.777777777777778,3.99547136
"[8, 8, 8, 4, 2, 4, 8, 8, 4]",77.7666707833608,0.7408709218379493,6.0,3.99586928
"[8, 8, 8, 4, 2, 4, 8, 8, 8]",77.56667137145996,0.1699678563935886,6.444444444444445,3.99666512
"[8, 8, 8, 4, 2, 8, 2, 2, 2]",62.66666849454244,2.828820364595737,4.888888888888889,3.993044992
"[8, 8, 8, 4, 2, 8, 2, 2, 4]",74.96667106946309,0.6342091686568418,5.111111111111111,3.993442912
"[8, 8, 8, 4, 2, 8, 2, 2, 8]",74.80000456174214,1.6391039808845307,5.555555555555555,3.994238752
"[8, 8, 8, 4, 2, 8, 2, 4, 2]",63.80000511805216,3.5562161940682913,5.111111111111111,3.993044992
"[8, 8, 8, 4, 2, 8, 2, 4, 4]",77.06666986147563,0.4988860075935316,5.333333333333333,3.993442912
"[8, 8, 8, 4, 2, 8, 2, 4, 8]",78.23333740234375,1.1728413473535335,5.777777777777778,3.994238752
"[8, 8, 8, 4, 2, 8, 2, 8, 2]",63.0666712919871,4.680693728290667,5.555555555555555,3.993044992
"[8, 8, 8, 4, 2, 8, 2, 8, 4]",77.100004752477,1.951067913291292,5.777777777777778,3.993442912
"[8, 8, 8, 4, 2, 8, 2, 8, 8]",78.36666901906331,1.1145515114122384,6.222222222222222,3.994238752
"[8, 8, 8, 4, 2, 8, 4, 2, 2]",67.96666979789734,3.0879690647102755,5.111111111111111,3.99547136
"[8, 8, 8, 4, 2, 8, 4, 2, 4]",76.33333603541057,0.5906661730785685,5.333333333333333,3.99586928
